************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     1612 *      1612 * 6.3401005 *         0 *
*     1613 *      1613 * 9.3400109 *         0 *
*     1614 *      1614 * 5.9701064 *         0 *
*     1615 *      1615 * 2.1001640 *         0 *
*     1616 *      1616 * 8.2686655 *         0 *
*     1617 *      1617 *         0 *         0 *
*     1618 *      1618 * 5.3234264 * 6.1765970 *
*     1619 *      1619 * 1.5462526 *         0 *
*     1620 *      1620 *         0 *         0 *
*     1621 *      1621 *         0 * 5.5201127 *
*     1622 *      1622 * 6.6229687 *         0 *
*     1623 *      1623 *         0 *         0 *
*     1624 *      1624 *         0 *         0 *
*     1625 *      1625 * 3.6301411 *         0 *
*     1626 *      1626 * 3.2301472 *         0 *
*     1627 *      1627 * 3.7578331 *         0 *
*     1628 *      1628 * 0.6801851 *         0 *
*     1629 *      1629 * 3.6645922 * 3.3454986 *
*     1630 *      1630 * 4.9701210 *         0 *
*     1631 *      1631 * 5.0801196 *         0 *
*     1632 *      1632 * 8.8288499 *         0 *
*     1633 *      1633 *         0 * 10.210043 *
*     1634 *      1634 *         0 * 3.1928730 *
*     1635 *      1635 * 7.6500810 *         0 *
*     1636 *      1636 * 10.130043 *         0 *
*     1637 *      1637 * 1.4901731 *         0 *
*     1638 *      1638 * 6.8700927 *         0 *
*     1639 *      1639 * 6.1001044 *         0 *
*     1640 *      1640 *         0 *         0 *
*     1641 *      1641 * 4.7701240 *         0 *
*     1642 *      1642 * 4.3701303 *         0 *
*     1643 *      1643 * 1.8401679 *         0 *
*     1644 *      1644 * 0.8001834 *         0 *
*     1645 *      1645 *         0 *         0 *
*     1646 *      1646 *         0 *         0 *
*     1647 *      1647 *         0 *         0 *
*     1648 *      1648 *         0 * 12.533979 *
*     1649 *      1649 * 5.7801093 *         0 *
*     1650 *      1650 *         0 * 7.0400903 *
*     1651 *      1651 *         0 * 4.6501259 *
*     1652 *      1652 * 3.8201384 *         0 *
*     1653 *      1653 * 6.3101010 *         0 *
*     1654 *      1654 *         0 * 9.5600527 *
*     1655 *      1655 * 7.7510537 *         0 *
*     1656 *      1656 *         0 *         0 *
*     1657 *      1657 * 5.9220092 *         0 *
*     1658 *      1658 * 9.5300537 *         0 *
*     1659 *      1659 *         0 * 7.8000791 *
*     1660 *      1660 * 5.0901196 *         0 *
*     1661 *      1661 * 4.5465778 *         0 *
*     1662 *      1662 *         0 *         0 *
*     1663 *      1663 * 5.1401186 *         0 *
*     1664 *      1664 *         0 * 2.2901611 *
*     1665 *      1665 *         0 * 10.540038 *
*     1666 *      1666 * 0.6913624 * 4.6587533 *
*     1667 *      1667 * 4.7501245 *         0 *
*     1668 *      1668 *         0 * 9.5800527 *
*     1669 *      1669 * 2.0801643 *         0 *
*     1670 *      1670 * 7.7069954 * 0.2581721 *
*     1671 *      1671 * 9.2700566 *         0 *
*     1672 *      1672 * 5.2701167 *         0 *
*     1673 *      1673 *         0 * 7.7500795 *
*     1674 *      1674 * 3.3967357 *         0 *
*     1675 *      1675 * 6.2801015 *         0 *
*     1676 *      1676 *         0 * 9.6100517 *
*     1677 *      1677 *         0 *         0 *
*     1678 *      1678 *         0 *         0 *
*     1679 *      1679 *         0 * 6.9702674 *
*     1680 *      1680 *         0 * 5.0801196 *
*     1681 *      1681 *         0 * 7.4739180 *
*     1682 *      1682 * 6.3501005 *         0 *
*     1683 *      1683 * 3.4201442 *         0 *
*     1684 *      1684 *         0 *         0 *
*     1685 *      1685 * 5.0401201 *         0 *
*     1686 *      1686 * 2.8077091 *         0 *
*     1687 *      1687 * 11.579386 *         0 *
*     1688 *      1688 * 2.3201606 *         0 *
*     1689 *      1689 * 4.6769999 *         0 *
*     1690 *      1690 * 8.0108908 *         0 *
*     1691 *      1691 * 5.6601108 *         0 *
*     1692 *      1692 *         0 * 8.1000747 *
*     1693 *      1693 * 9.1400585 *         0 *
*     1694 *      1694 * 9.5000537 *         0 *
*     1695 *      1695 * 0.0178214 * 4.7623025 *
*     1696 *      1696 * 5.3501496 * 2.2360600 *
*     1697 *      1697 *         0 * 8.7300654 *
*     1698 *      1698 * 3.8072745 * 4.9827898 *
*     1699 *      1699 *         0 * 5.2601167 *
*     1700 *      1700 * 4.8401230 *         0 *
*     1701 *      1701 * 7.2500874 *         0 *
*     1702 *      1702 * 6.9200922 *         0 *
*     1703 *      1703 * 8.6673130 *         0 *
*     1704 *      1704 *         0 * 7.3503737 *
*     1705 *      1705 *         0 *         0 *
*     1706 *      1706 * 9.1300595 *         0 *
*     1707 *      1707 * 4.1101342 *         0 *
*     1708 *      1708 *         0 * 9.4400546 *
*     1709 *      1709 * 4.5809758 *         0 *
*     1710 *      1710 * 6.1601035 *         0 *
*     1711 *      1711 * 6.3145530 *         0 *
*     1712 *      1712 * 6.1501035 *         0 *
*     1713 *      1713 *         0 *         0 *
*     1714 *      1714 * 8.7800644 *         0 *
*     1715 *      1715 *         0 *         0 *
*     1716 *      1716 *         0 * 10.402173 *
*     1717 *      1717 * 3.9601362 *         0 *
*     1718 *      1718 *         0 * 7.7299607 *
*     1719 *      1719 * 4.0611054 *         0 *
*     1720 *      1720 *         0 *         0 *
*     1721 *      1721 * 7.8000791 *         0 *
*     1722 *      1722 *         0 * 6.4300996 *
*     1723 *      1723 *         0 * 6.7700942 *
*     1724 *      1724 * 7.0200908 *         0 *
*     1725 *      1725 * 5.0201206 *         0 *
*     1726 *      1726 * 8.1000747 *         0 *
*     1727 *      1727 * 2.6815786 * 1.3155957 *
*     1728 *      1728 * 5.1675995 *         0 *
*     1729 *      1729 * 6.3831017 * 3.7925146 *
*     1730 *      1730 * 3.6601408 *         0 *
*     1731 *      1731 * 5.6501113 *         0 *
*     1732 *      1732 * 7.4242361 *         0 *
*     1733 *      1733 * 8.1211991 *         0 *
*     1734 *      1734 *         0 * 4.0964483 *
*     1735 *      1735 * 5.3201162 *         0 *
*     1736 *      1736 * 9.5956883 *         0 *
*     1737 *      1737 *         0 * 8.4600693 *
*     1738 *      1738 * 5.4101147 *         0 *
*     1739 *      1739 * 5.1701181 *         0 *
*     1740 *      1740 * 4.3990031 *         0 *
*     1741 *      1741 * 6.0101059 *         0 *
*     1742 *      1742 *         0 *         0 *
*     1743 *      1743 * 6.1001044 *         0 *
*     1744 *      1744 * 7.7715054 *         0 *
*     1745 *      1745 *         0 *         0 *
*     1746 *      1746 * 8.1000747 *         0 *
*     1747 *      1747 * 0.0479580 *         0 *
*     1748 *      1748 * 7.0358178 *         0 *
*     1749 *      1749 *         0 *         0 *
*     1750 *      1750 * 2.7501543 *         0 *
*     1751 *      1751 * 7.5510124 *         0 *
*     1752 *      1752 * 5.9101074 *         0 *
*     1753 *      1753 *         0 *         0 *
*     1754 *      1754 *         0 *         0 *
*     1755 *      1755 * 0.4512177 *         0 *
*     1756 *      1756 * 5.9382228 *         0 *
*     1757 *      1757 *         0 *         0 *
*     1758 *      1758 * 4.0201355 *         0 *
*     1759 *      1759 * 7.9600766 *         0 *
*     1760 *      1760 * 7.8200786 *         0 *
*     1761 *      1761 *         0 *         0 *
*     1762 *      1762 *         0 * 6.9800913 *
*     1763 *      1763 * 1.7755779 * 4.1245294 *
*     1764 *      1764 * 6.0549413 *         0 *
*     1765 *      1765 *  9.785615 *         0 *
*     1766 *      1766 * 6.3301010 *         0 *
*     1767 *      1767 * 3.6398164 * 2.7102841 *
*     1768 *      1768 * 6.3845470 *         0 *
*     1769 *      1769 * 9.4907267 *         0 *
*     1770 *      1770 * 5.6516859 *         0 *
*     1771 *      1771 *         0 *         0 *
*     1772 *      1772 * 8.3700703 *         0 *
*     1773 *      1773 *         0 * 6.4001001 *
*     1774 *      1774 * 8.7488583 *         0 *
*     1775 *      1775 * 1.3565944 * 2.8935373 *
*     1776 *      1776 * 3.6001416 *         0 *
*     1777 *      1777 * 0.9280376 *         0 *
*     1778 *      1778 *         0 * 4.7139269 *
*     1779 *      1779 * 7.4167525 * 2.7518148 *
*     1780 *      1780 *         0 * 6.6200966 *
*     1781 *      1781 *         0 *         0 *
*     1782 *      1782 *         0 *         0 *
*     1783 *      1783 * 8.0044040 *         0 *
*     1784 *      1784 * 2.8230187 * 5.5270525 *
*     1785 *      1785 * 4.3201308 *         0 *
*     1786 *      1786 * 5.8316305 *         0 *
*     1787 *      1787 * 6.7795484 *         0 *
*     1788 *      1788 *         0 * 5.4378930 *
*     1789 *      1789 * 1.2621214 *         0 *
*     1790 *      1790 * 3.9401364 *         0 *
*     1791 *      1791 *         0 *         0 *
*     1792 *      1792 * 3.4117099 * 3.5883808 *
*     1793 *      1793 *         0 *  1.252248 *
*     1794 *      1794 * 2.0858429 *         0 *
*     1795 *      1795 * 9.0386543 *         0 *
*     1796 *      1796 * 7.5200830 *         0 *
*     1797 *      1797 * 3.4201442 *         0 *
*     1798 *      1798 * 2.9201518 *         0 *
*     1799 *      1799 * 1.6101713 *         0 *
*     1800 *      1800 * 3.5010694 *         0 *
*     1801 *      1801 *         0 *         0 *
*     1802 *      1802 *         0 * 3.6776618 *
*     1803 *      1803 * 3.3201457 *         0 *
*     1804 *      1804 * 4.0201355 *         0 *
*     1805 *      1805 * 8.7600644 *         0 *
*     1806 *      1806 * 1.5701718 *         0 *
*     1807 *      1807 * 7.7149374 *         0 *
*     1808 *      1808 * 9.1861727 *         0 *
*     1809 *      1809 * 7.6200815 *         0 *
*     1810 *      1810 *         0 *         0 *
*     1811 *      1811 * 5.1996821 *         0 *
*     1812 *      1812 * 1.8901671 *         0 *
*     1813 *      1813 * 6.8300932 *         0 *
*     1814 *      1814 * 1.0954373 *         0 *
*     1815 *      1815 *         0 *         0 *
*     1816 *      1816 *         0 * 10.210419 *
*     1817 *      1817 *         0 * 4.8499461 *
*     1818 *      1818 *         0 * 4.6501259 *
*     1819 *      1819 * 6.8100937 *         0 *
*     1820 *      1820 * 6.8068564 * 0.3332324 *
*     1821 *      1821 * 4.4501289 *         0 *
*     1822 *      1822 * 10.525485 *         0 *
*     1823 *      1823 * 3.5301428 *         0 *
*     1824 *      1824 *         0 * 9.4200546 *
*     1825 *      1825 * 6.4538934 *         0 *
*     1826 *      1826 * 5.4601137 *         0 *
*     1827 *      1827 * 2.2912399 *         0 *
*     1828 *      1828 * 8.9600615 *         0 *
*     1829 *      1829 *         0 * 9.6500517 *
*     1830 *      1830 * 10.688502 *         0 *
*     1831 *      1831 * 3.2901462 *         0 *
*     1832 *      1832 *         0 *         0 *
*     1833 *      1833 * 10.510039 *         0 *
*     1834 *      1834 * 4.5143942 *         0 *
*     1835 *      1835 *         0 * 4.1163453 *
*     1836 *      1836 *         0 *         0 *
*     1837 *      1837 * 7.4900835 *         0 *
*     1838 *      1838 * 2.7201547 *         0 *
*     1839 *      1839 * 0.7775386 * 3.7145067 *
*     1840 *      1840 *  6.140104 *         0 *
*     1841 *      1841 * 5.9039228 * 1.3861635 *
*     1842 *      1842 * 1.4014699 * 5.4786228 *
*     1843 *      1843 *         0 * 9.9100478 *
*     1844 *      1844 * 3.7527021 * 0.0063404 *
*     1845 *      1845 *         0 *         0 *
*     1846 *      1846 * 4.7107704 *         0 *
*     1847 *      1847 * 10.070531 *         0 *
*     1848 *      1848 * 4.4301293 *         0 *
*     1849 *      1849 * 0.7896692 * 7.2970135 *
*     1850 *      1850 * 3.7425775 *         0 *
*     1851 *      1851 *         0 * 3.9101369 *
*     1852 *      1852 * 2.1801628 *         0 *
*     1853 *      1853 * 2.2201623 *         0 *
*     1854 *      1854 * 0.4467352 * 5.5933702 *
*     1855 *      1855 *         0 * 7.1800883 *
*     1856 *      1856 * 2.0201652 *         0 *
*     1857 *      1857 * 0.3556100 * 10.924417 *
*     1858 *      1858 * 4.6801254 *         0 *
*     1859 *      1859 * 3.1001491 *         0 *
*     1860 *      1860 * 1.8301680 *         0 *
*     1861 *      1861 * 8.0000761 *         0 *
*     1862 *      1862 * 3.9862041 * 4.8838593 *
*     1863 *      1863 *         0 *         0 *
*     1864 *      1864 *         0 *         0 *
*     1865 *      1865 * 6.9573776 *         0 *
*     1866 *      1866 * 2.5701569 *         0 *
*     1867 *      1867 *         0 *         0 *
*     1868 *      1868 *         0 *         0 *
*     1869 *      1869 * 8.3300712 *         0 *
*     1870 *      1870 * 8.2863368 *         0 *
*     1871 *      1871 * 6.8600932 *         0 *
*     1872 *      1872 * 6.2501020 *         0 *
*     1873 *      1873 * 5.7401098 *         0 *
*     1874 *      1874 * 4.0101355 *         0 *
*     1875 *      1875 * 6.2901015 *         0 *
*     1876 *      1876 *         0 *         0 *
*     1877 *      1877 *         0 * 7.9578110 *
*     1878 *      1878 *         0 *         0 *
*     1879 *      1879 * 7.8429357 * 0.3271379 *
*     1880 *      1880 * 6.3401005 *         0 *
*     1881 *      1881 * 7.5600825 *         0 *
*     1882 *      1882 *         0 *         0 *
*     1883 *      1883 *         0 * 8.5400683 *
*     1884 *      1884 *         0 * 6.7702151 *
*     1885 *      1885 * 5.4001147 *         0 *
*     1886 *      1886 * 7.4447714 * 0.4064045 *
*     1887 *      1887 * 1.3801748 *         0 *
*     1888 *      1888 * 7.3036040 *         0 *
*     1889 *      1889 *         0 * 6.2001030 *
*     1890 *      1890 * 6.6700957 *         0 *
*     1891 *      1891 * 4.8513652 * 0.0076161 *
*     1892 *      1892 * 2.2501618 *         0 *
*     1893 *      1893 *         0 * 8.5800673 *
*     1894 *      1894 * 0.5501871 *         0 *
*     1895 *      1895 * 6.1901030 *         0 *
*     1896 *      1896 * 0.1325665 *         0 *
*     1897 *      1897 * 3.3317336 *         0 *
*     1898 *      1898 *         0 * 6.2901015 *
*     1899 *      1899 * 5.4676416 * 1.1724545 *
*     1900 *      1900 * 4.8201235 *         0 *
*     1901 *      1901 * 10.480586 *         0 *
*     1902 *      1902 *         0 *         0 *
*     1903 *      1903 * 3.7601391 *         0 *
*     1904 *      1904 * 4.0217138 * 6.2081009 *
*     1905 *      1905 *         0 * 4.2061699 *
*     1906 *      1906 * 3.9221961 * 1.4134031 *
*     1907 *      1907 * 4.1901328 *         0 *
*     1908 *      1908 *         0 *         0 *
*     1909 *      1909 * 4.5801269 *         0 *
*     1910 *      1910 * 4.3401308 *         0 *
*     1911 *      1911 *         0 *         0 *
*     1912 *      1912 * 2.8201533 *         0 *
*     1913 *      1913 * 1.7101698 *         0 *
*     1914 *      1914 *         0 *         0 *
*     1915 *      1915 * 3.8201384 *         0 *
*     1916 *      1916 *         0 * 5.0601201 *
*     1917 *      1917 *         0 *         0 *
*     1918 *      1918 *         0 * 6.2201025 *
*     1919 *      1919 * 5.5171858 *         0 *
*     1920 *      1920 * 8.9300625 *         0 *
*     1921 *      1921 * 9.4300546 *         0 *
*     1922 *      1922 * 7.7000805 *         0 *
*     1923 *      1923 *         0 * 6.7622273 *
*     1924 *      1924 *         0 * 5.9101074 *
*     1925 *      1925 * 6.0201054 *         0 *
*     1926 *      1926 *         0 *         0 *
*     1927 *      1927 * 6.8800927 *         0 *
*     1928 *      1928 *         0 * 6.7494234 *
*     1929 *      1929 *         0 * 6.6500961 *
*     1930 *      1930 *         0 * 5.1001191 *
*     1931 *      1931 * 5.0801196 *         0 *
*     1932 *      1932 * 7.5689861 *         0 *
*     1933 *      1933 * 4.7137799 *         0 *
*     1934 *      1934 * 3.9820238 *         0 *
*     1935 *      1935 *         0 *         0 *
*     1936 *      1936 * 7.9808699 *         0 *
*     1937 *      1937 * 6.3601005 *         0 *
*     1938 *      1938 *         0 *         0 *
*     1939 *      1939 *         0 *         0 *
*     1940 *      1940 *         0 * 8.9800615 *
*     1941 *      1941 * 2.8201533 *         0 *
*     1942 *      1942 * 9.1400585 *         0 *
